tanggal_publis,nama,komentar,likeCount
2023-12-12T18:33:44Z,@dianfebriyanti6887,PRAGIB sepertinya kebingungan mengikuti debat ini,0.0
2023-12-12T18:32:54Z,@arafahhammam2821,"Uda debatnya ga usah si lanjutkan lagi, kasian en lucu😂",2.0
2023-12-12T18:32:53Z,@ytbosku9869,Mudah2n tidak ada kecurangan. di pilpres nanti,0.0
2023-12-12T18:32:42Z,@bhintangponsel2271,Sudah keliatan kan dengan komunikasi mana yg terbaik itu lah calon presiden yg harus yg harus kita pilih,1.0
2023-12-12T18:32:26Z,@user-dv2gp4gw9h,In shaa allah pak Anis president masa depan..aminnn,8.0
2023-12-12T18:32:10Z,@numpanglewat99,"Pa prabowo lebih banyak bertanya dalam menanggapi, karna biar rakyat tau &quot;gini loh jawaban orang yg kalian pilih&quot; <br>Waduh, pa prabowo terlalu ngira rakyat indonesia pandai. <br>No, pak! SDM indonesia masih rendah 😂😂",1.0
2023-12-12T18:32:04Z,@ytbosku9869,Pak Anis 👍👍👍,1.0
2023-12-12T18:31:13Z,@user-wk2ve3sr4h,Mantap........gak salah rasanya saya pilih no 1 ...❤❤❤❤,0.0
2023-12-12T18:31:09Z,@rataraunik,Orang cerdas Insya Allah pak Anies Baswedan pilihannya. Semoga Allah mudahkan dan menjaga beliau menjadi presiden Republik Indonesia.,15.0
2023-12-12T18:30:37Z,@melisa0739,PRAGIB seperti yang kebingungan mengikuti depat ini,1.0
2023-12-12T18:30:21Z,@dianfebriyanti6887,Kurang yakin dengan program kerja PRAGIB,0.0
2023-12-12T18:30:18Z,@Adharfitri,Hanya Ganjar yang menarasikan kondisi real Indonesia. Yang lain Teoritis dan Romantis.,1.0
2023-12-12T18:28:56Z,@raffiars3591,Pak Anies Baswedan 👍.. muantep e puol...,4.0
2023-12-12T18:28:49Z,@sulaimanhakim7434,Bismillahirrahmanirrahim mudah2an pak AMIN🤲🤲,1.0
2023-12-12T18:27:58Z,@ilhamidhian1634,"Scrooll kebawah komen kebanyakan menyebut Pak Anies terbaik.<br><br><a href=""http://www.youtube.com/results?search_query=%23sepakat"">#sepakat</a><br>ARB for RI 1 insyaa Allah",0.0
2023-12-12T18:27:44Z,@kajikampung,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=2h24m10s"">2:24:10</a> PERTARUNGAN SENGIT, ANIES VS GANJAR.",0.0
2023-12-12T18:27:12Z,@RositaOc,Setelah nonton debat capres jadi sangat yakin untuk gak milih no 2.,3.0
2023-12-12T18:27:08Z,@raskhaadiguna3786,Anies for PRESIDENT R1,0.0
2023-12-12T18:26:56Z,@meraldanindyasti4663,"Shiddiq (Jujur), Amanah (dapat dipercaya), Tabligh (menyampaikan amanah), dan Fathonah (cerdas). Alhamdulillah dimiliki semua oleh Bapak ANIES BASWEDAN. INSYAALLAH PRESIDEN RI 2024, AMIN!",62.0
2023-12-12T22:17:39Z,@yuniwati5133,Aamiin YRA,0.0
2023-12-13T10:26:46Z,@faridafasya9815,Aamiin ya Allah,0.0
2023-12-12T18:26:20Z,@Zeroes1027,"Pak probowo seperti terlihat kebingung selama debat, ada apa pak probowo makanya jangan pakai emosi pak hehe",1.0
2023-12-12T18:26:06Z,@yuhjehin,pak ANIS salah satu kwalitas terbaik negri ini.....  mudah mudahan AMIN 1 putaran..🎉,53.0
2023-12-14T09:01:04Z,@Supardi-vo5to,HOAX,0.0
2023-12-14T09:12:20Z,@sadadhanipsofari7219,Amin,0.0
2023-12-12T18:25:56Z,@ekoarisanto168,Mari kita Do&#39;a &amp; Amin  kan bersama&quot;... Bpk Anies Baswedan akan menjadi pemimpin Negara Republik INDONESIA yg kita Cintai... Aamiin... ❤ ❤,96.0
2023-12-12T22:16:54Z,@yuniwati5133,Aamiin,0.0
2023-12-12T22:29:22Z,@muhamadreno6429,AMIN TABAH♪☆＼(^０^＼) ♪(／^-^)／☆,0.0
2023-12-12T18:25:41Z,@amandaputrie554,Kita ngk mau sembarangan pilih kandidat yang kurang kompeten semisal pragib kita msh butuh bukti nyata kinerja pragib,0.0
2023-12-12T18:25:41Z,@MahrusAli-bj5co,Ingin mendengar gagasan para wakil presiden.,1.0
2023-12-12T18:25:01Z,@ariagustini4062,"Bagaimana masa depan bangsa jika dipimpin oleh pasangan PRAGIB,mengkhawatirkan bagi saya",4.0
2023-12-12T18:24:38Z,@rzkadity69,"Ga yakin juga deh pilih PRAGIB, soalnya udah 2 kali nyalon kalah terus",3.0
2023-12-12T18:24:25Z,@Zeroes1027,"Saya awalnya pendukung prabowo, tapi setelah melihat ini saya putuskan pilih AMIN yg paling pantas jadi presiden, karena program kerja dan visi misi nya lebih yakin dapat memajukan Indonesia.",6.0
2023-12-12T18:24:13Z,@ismailhajib7802,"P Prabowo cenderung emosional , sayang sekali, mestinya didampingi dg data yg akurat. <br>P Ganjar lumayan dalam menangkis serangan dan menyerang gg berbagai jurus. Tapi sayang tangkisannya belom bisa menjadi serangan balik dan serangannya belom tajam belom bisa menciptakan gol. <br>P Anis kalo saya ibaratkan seperti Kristiano Ronaldo kalo menyerang tajam dan berhasil mencetak gol gol. Kalo bertahan bisa saya ibaratkan spt Roberto Carlos yg tangguh kalo bertahan dan tajam memberikan umpan balik bahkan bisa menciptakan gol. <br>Sukses Timnas Amin. <br>Semoga Indonesia Jaya. Amin.",4.0
2023-12-12T18:24:00Z,@heris-ju4fr,Liat calon presiden yang bisa kerja bukan pinter teori...,0.0
2023-12-12T18:23:46Z,@devanalvian6111,"Indonesia tdk butuh pemimpin yg pintar bacot sok puitis sok klemis dan hebat nyocot apalagi pintar ngeles. Tp indonesia butuh kerjanya. Utk apa pinter nyocot tp kerjanya gedabruss ngomong doang. Ini indonesia bung, berdiri dgn tumpah darah, bukan negara main&quot;.",0.0
2023-12-12T18:23:44Z,@rzkadity69,"Ga yakin juga deh, soalnya udah 2 kali nyalon kalah terus",2.0
2023-12-12T18:23:27Z,@rimaari4127,"Semua korup Pak Ganjar ,Korup gak bisa di punahkan...",0.0
2023-12-12T18:23:01Z,@timbulsiregar1968,Harga ikan mas dikampungg ku gak sepadan sama harga pakan ikan,0.0
2023-12-12T18:22:38Z,@Taufiq-Maulana,"Melihat jalannya debat, semakin yakin AMIN lebih layak untuk memimpin Indonesia walaupun dgn segala kekurangannya bila dibandingkan dgn kekurangan paslon yg lain. Ayo gunakan hati nurani kita, tanya pada lubuk hati yg terdalam, buang dulu gengsi dan ego kita, toh saat nyoblos kan rahasia. Saat kampanye silahkan anda bersorak utk siapa.",3.0
2023-12-12T18:22:37Z,@timbulsiregar1968,Listrik turun donk,0.0
2023-12-12T18:22:33Z,@parmanfajarooy8737,"Klo wowo pake ordal klo masuk kerja.<br>Klo anis interview lolos klo masuk kerja.<br>Karena anis jelas,tepat,dan attitude.<br><br><br>Klo wowo ditanya pengalaman kerja kamu sebelumnya.<br>Pasti wowo jawabnya saya pake orang dalem😂😂😂😂",0.0
2023-12-12T18:22:28Z,@tchanel4743,"Jwbn pak wowo gak ada yg mutu, katanya penegakan keadilan, tp ga mutu <br><br>Menyebalkan",1.0
2023-12-12T18:22:26Z,@rifaraditya-qn5bj,Wakil ny dong suruh bicara jg..,0.0
2023-12-12T18:22:23Z,@realmenarzo3076,Kok emosi😂,0.0
2023-12-12T18:22:22Z,@rzkadity69,"Hmm, jadi ragu deh pilih PRAGIB. Gimana nasib Indonesia kedepannya nanti.",2.0
2023-12-12T18:21:45Z,@budisetyawan7163,"pendukung tolong  di kondisikan, spertinya terlalu brisik dan mengganggu bagi kami yg menyaksikan. setiap capres/cawapres berbicara tolong di hormati jangan selalu bersorak sorak,,,",2.0
2023-12-12T18:21:42Z,@myc5481,☝️☝️☝️☝️☝️☝️ No. 1,0.0
2023-12-12T18:21:29Z,@mohammad76andy81,Mantap pak prabowo yakin 1 putaran,0.0
2023-12-12T18:21:24Z,@divaputrie137,"Apa jadi nya klau indonesia bener² di pimpin pragib, ngk bisa di bayangkan deh",1.0
2023-12-12T18:21:22Z,@myc5481,1,1.0
2023-12-12T18:21:11Z,@user-xu9fj8ds1b,Pa ganjar terlalu paham semoga menang jadi presiden,0.0
2023-12-12T18:21:07Z,@ariagustini4062,"Saya lihat dalam debat capres kalo ini,PRAGIB tampak tidak siap dan kebingungan dalam debat capres ini",1.0
2023-12-12T18:20:54Z,@megadiniputra3749,"Cerdaslah dlm berpikir mana omong kosong,dan mana yg riiiil udah dikerjakan.masing masing paslon ,udah pernah jadi pejabat publik. Cukup pilih hitam putih aja, jangan banyak warna nanti tambah nggak terlaksana.",0.0
2023-12-12T18:20:50Z,@mamaintanfamily,Ayo satu barisan menangkan pak Anis ❤❤❤ kawal pemilu,0.0
2023-12-12T18:20:37Z,@arirobiysp,Di channel ini buzzer anis semua,0.0
2023-12-12T18:38:25Z,@fatur8126,Soalnya buzzer yg lain ngak tau mau ngomentarin apa soalnya capres nya gosong.,0.0
2023-12-12T18:20:21Z,@danitadanita5210,anis cm bisa beretorika :P,0.0
2023-12-12T18:20:20Z,@timbulsiregar1968,Disinilah janji dan janji dan janji yang tak pasti akan ditepati atau ngak nyaa,0.0
2023-12-12T18:20:12Z,@inakagomekagome7429,"Tdk peduli org menilai seperti apa tntg pak prabowo,dr dlu th 2014 smp skg konsisten memilih pasangan✌️✌️✌️✌️✌️karna kerja nyata bukan hanya dg jnji2 manis koar2 tp bukti tdk ada,krn buat gw org yg tdk tau rekam jejak pak danjen akan sllu melihat sisi negatif nya,,,dan beliau juga tdk pernah menjatuhkan lawannya,jd pilihlah sesuai hti yakin bukan memlilih karna pilihan org👌🏻👌🏻👌🏻",0.0
2023-12-12T18:19:45Z,@santreehenk,"Wakanda No more, Indonesia forever ❤",1.0
2023-12-12T18:19:44Z,@user-cb7ew9fm5o,anis emang pintar dalam susun tutue kata.. <br>tp soal kinerja ya di koreksi sendri,0.0
2023-12-12T18:19:09Z,@pakmebel5604,Semua ANIS BIN AMIN<br>( JATIM MOJOPAHIT),0.0
2023-12-12T18:18:41Z,@resmayarinta736,Pilih no 2 atau no 1 asal jngan ganjar yg menang☺️ maaf pak,0.0
2023-12-12T19:15:53Z,@air_guns2563,Kalau tuhan memilih ganjar yg menang gimana?,0.0
2023-12-12T18:18:27Z,@almeraufa9860,"Kita harus pnya pemimpin TEGAS dan Disegani diakui Dunia, Minimal spy Zionis jiper, <br><br>Pemimpin Terbuktinyata sudah membantu Palestina dana Pribadi 5 M belum bantuan lewat Kemenhan dan pemerintahan, <br><br>Kita harus pemimpin TEGAS trhdp TPO pengungsi Rohingnya, <br><br>Maka Pilih No.02!",0.0
2023-12-12T18:18:11Z,@user-vw6xc9xr4x,"Pak Anies is the best, Satu putaran Pak Anis Is President RI 2024.",1.0
2023-12-12T18:17:47Z,@amandaputrie554,"Yakin dan percaya, anies pasti bisa melenggang ke indonesia 1 klau prabowo gibran kita masih kurang yakin",0.0
2023-12-12T18:17:44Z,@JunaJuna-bp8lx,Msalah debat ga ngaruh...yg penting krja nyata..insa allah. prabowo lah yg sudah pasti,1.0
2023-12-12T22:20:58Z,@berlinapermatasari2459,Anis donk saya warga jakarta puas sekali dgn kinerja pak anis semoga beliau dj presiden Aamiin yaa allah,0.0
2023-12-13T10:07:59Z,@JunaJuna-bp8lx,@@berlinapermatasari2459 bodo amat,0.0
2023-12-12T18:17:10Z,@ariagustini4062,"Setelah melihat tayangan debat capres,saya tidak yakin dengan program kerja PRAGIB.",0.0
2023-12-12T18:17:00Z,@devitrisusilawati991,Best aminn,0.0
2023-12-12T18:16:54Z,@ryanartha2161,"Masih permulaan kita lihat aje debat selanjut nya sampe sreg milih. Salah pilihan Presiden Indonesia Bisa Ambles Amerika,China,India,Bangladesh,Israel Dan Myanmar Intelegen Nya Memantau Mematai Matai. Bisa Ambaradul Bernegara Nya Ini Kalau Salah.",0.0
2023-12-12T18:16:18Z,@afrrahma,Berisik banget suporternya,0.0
2023-12-12T18:15:29Z,@putraankaramurka7257,Semakin panas debatnya semakin seru krn d panggung seperti inilah kita mampu menilai isi pikiran capres yg akan memimpin Indonesia dan menyelesaikan semua persoalan yg ada di Indonesia,2.0
2023-12-12T18:15:26Z,@armiaab7410,Prabowo tak bisa di percaya dulu 2019 dia bilang begitu juga ternyata bohong semua masuk dlm pemerintahan,4.0
2023-12-12T18:15:25Z,@fnglirik1731,Anis pintar mengolah kata bukan mengolah kota apa lagi mengolah negara,0.0
2023-12-12T22:23:10Z,@berlinapermatasari2459,Saya sebagai warga jakarta puas dgn kinerja pak anis❤❤❤,0.0
2023-12-12T18:15:12Z,@binxzs6797,"3 capres, Ngk ada bobotnya dlm tanya jawab.",0.0
2023-12-12T18:14:53Z,@drsyedisuherdiaman1951,Pa anis Pa Ganjar pintar merangkai kata.permasalah bangsa belum mengena masalah hukum bersipat pribadi.kalau Bapak Prabowo.mencakup global termasuk dasar negara dan korupsi.,0.0
2023-12-12T18:14:47Z,@faypie556,Wakanda no moe indonesia forever,1.0
2023-12-12T18:13:51Z,@siraitpir4083,Ayo rakyat Indinesia dukung orang yang tepat pimpin Indonesia Ganjar-Mahfud Presiden di tahun 2024,0.0
2023-12-13T00:03:25Z,@melliwatysaad8956,no banteng pokoknya...sorry👎,0.0
2023-12-12T18:13:27Z,@rrmotor2497,"Tambah yakin milih AMIN, cerdas santun visioner lengkap pokoke",4.0
2023-12-12T18:12:58Z,@aviqaja4665,"Semua perkataan pak anis memang mudah di cernah dan logis,orangnya tenang, pastinya mudah di pahami disemua kalangan masarakat.<br>Amin☝️",38.0
2023-12-12T18:12:36Z,@rrworoajikurniawati6463,Saya merasa sangat tidak yakin untuk memilih PRAGIB bahkan dia sudah 2 kali kalah nyalon.,1.0
2023-12-12T18:12:12Z,@divaputrie137,Kita msh blom yakin dengan kinerja prabowo gibran kita pilih yang pasti² aja lah buat jadi presiden mendatang,1.0
2023-12-12T18:11:33Z,@melodyofficial2929,"Hanya pak Prabowo yg debatnya tegas dan bikin adem, gak ada ujaran kebencian,,, Dijawab dengan santai tapi berbobot, Kita harus sadar dan bisa menilai mana yg ikhlas untuk rakyat,,, Pak prabowo berkali kali bilang bahwasanya kedaulatan ada ditangan rakyat, benar bgt beliau bilang kalau gak senang ya jangan pilih, semua hak pilih ada di rakyat,,,, Optimistis saya dukung 2024 PRABOWO GIBRAN ❤❤❤",2.0
2023-12-12T18:24:27Z,@inakagomekagome7429,Setujuuuu,0.0
2023-12-12T18:10:38Z,@khadijahal-kubra297,"Ingatlah Pesan Rasulullah Yaitu Perbanyaklah Bekerja Dan Bersedikitlah Berbicara, Karena Orang Yg Banyak Bicara, Tentu Dia Lupa Untuk Berfikir, dan Orang Yg Tidak Berfikir Tentu Dia Sulit Untuk Berkerja.",0.0
2023-12-12T18:10:37Z,@ilhamwahyu7358,Debat cuma ajang duel ilmu <br>Tpi negara ini butuh tindakan bukan ngomong saja,0.0
2023-12-12T18:10:23Z,@syamsulhadi9459,"Jangan ada perdebatan, kita sebagai warga negara indonesia bisa memilih dengan kata hati masing masing , jangan pernah ikut orang di sekitarnya , untuk memilih . satu suara aja  bisa menjadi kemenangan.❤🇮🇩",3.0
2023-12-12T18:09:50Z,@egalegalega6752,"<a href=""https://www.youtube.com/watch?v=yNO0YS846kU&amp;t=1h54m06s"">1:54:06</a> ya Allah terharu brutal sampe netes air mata. Semoga kalo sudah jadi presiden, tidak mengecewakan rakyat ya,pak Anies. Amin aja dulu",11.0
2023-12-12T18:09:44Z,@mohamadrofik8397,guse masuk tv,0.0
2023-12-12T18:09:31Z,@ChairilImdatcTV,Anis cangkeme tok sing maen. 😂,0.0
2023-12-12T18:08:54Z,@rrworoajikurniawati6463,"Kenapa ya PRAGIB itu kan udah pernah nyalon 2x dan gagal terus kenapa masih nyalon juga, saya sangat ragu untuk memilihnya",2.0
2023-12-12T18:07:40Z,@mukhamad2880,14 februari itu hari ultahnya anakku yg bertepatan dgn hari pemilihan umun 2024 yg diselenggarakan oleh KPU.,1.0
2023-12-12T18:06:39Z,@rrworoajikurniawati6463,Semakin ragu untuk memilih pasangan PRAGIB karena berbagai alasan yang ada.,1.0
2023-12-12T18:06:23Z,@harisgokilsaputra643,"buat bapak prabowo jangan emosi ya,hati2 nantik strook",0.0
2023-12-12T18:06:16Z,@suciptorahayu9631,F. F f. F ffdf ff. F,0.0
2023-12-12T18:05:16Z,@numpanglewat99,"Keliatan banget pada nyerang prabowo, ini pada takut ya bapak² ? 😂😂",0.0
2023-12-12T18:05:10Z,@doniwilianto4539,Prabowo sekarang sudah berubah gak perlu ditanggapi pertanyaan yg memojokan yg penting kerja diutamakan rakyat diutamakan bukan partai diutamakan😅😅😅❤❤2,0.0
2023-12-12T18:05:00Z,@ImanuddinUdin-vp1sm,Gibran kenapa it tangan pas perihal kode etik mk jawaban Prabowo pas sory ya..sory yeh,0.0
2023-12-12T18:04:53Z,@dinarikaanggidesylia1408,Memahami keraguan terhadap program kerja PRAGIB. Penting untuk mendapatkan klarifikasi dan pemahaman yang lebih mendalam. Semoga dapat ditemukan solusi yang memenuhi harapan dan kebutuhan bersama,0.0
2023-12-12T18:04:21Z,@rrworoajikurniawati6463,"Saya merasa sangat khawatir jika indonesia dipimpin oleh PRAGIB, karena bagaimana bila nanti terpilih saat sedang meeting penting malah sibuk joget.",1.0
2023-12-12T18:03:55Z,@SanFiorcaqt,Dari dulu anies baswedan emang pinter omong...tapi hasil kerjanya NOL jgn mudah dibohongin lagi saat debat sama AHOK anies pinter bicara tapi buktinya apa,0.0
2023-12-12T18:18:10Z,@Taufiq-Maulana,Akun buzzer,0.0
2023-12-12T18:23:16Z,@nurultiza9981,"Saya yg mempertanyakan apakah anda yang tidak tau atau pura &quot;  Tidak tau, jelas walaupun tidak banyak tapi bagi saya pribadi menjabat 5tahun dengan perubahan yg di buat oleh pak anies baswedan  itu sungguh luar biasa, jika ingin melihat apa yang akan terjadi di masa depan tentu jawabanya tidak satu orang pun yang tau tapi setidaknya untuk mengukur itu kita bisa lihat rekam jejak yg sudah di lakukan di masa lalu, boleh di cari dulu yaa, jgan bilang NOL tentang hasil kinerja nya pak anies baswedan, jika di tanya pasti banyak yg mengakui tentang  perubahan apa yg telah di lakukan oleh pak anies baswedan <br>(Jawabanya ada hasil kinerja yg luar biasa menurut saya pribadi) mf saya dulunya adalah pendukung pak prabowo tapi sekarang  saya mendukung pak anies baswedan karna tentu kita bisa melihat mana yang pantas dan berkualitas untuk perubahan Indonesia<br><a href=""http://www.youtube.com/results?search_query=%23amin"">#amin</a><br><a href=""http://www.youtube.com/results?search_query=%23aniesbaswedan"">#aniesbaswedan</a><br><a href=""http://www.youtube.com/results?search_query=%23cakimin"">#cakimin</a>",1.0
2023-12-12T18:03:48Z,@arifbudiutomo109,bismilaah ... AMIIN 🔥🔥,0.0
2023-12-12T18:03:47Z,@ekopram1822,"Menurut saya, di debat perdana kali ini pak anies is the best peringkat berikutnya pak ganjar dan peringkat terakhir mf yaitu seseorang yg gambarnya pernah saya coblos di pemilu 2019😢",3.0
2023-12-12T18:03:39Z,@wirajaya9810,"ahli tata kata, ahli joged, ahli hukum",0.0
2023-12-12T18:03:35Z,@BundaRizkyMaryam1404,"Sepertinya benar akan terjadi 2 putaran, yg mana yg masuk keputaran ke2 itu ialah paslon 01 dan 03",1.0
2023-12-12T18:03:24Z,@numpanglewat99,"Ini ke 3x nya liat debat prabowo. <br>Bagi pembenci prabowo emosi, <br>Bagi pembenci dan bagi orang yg ga ngerti debat politik, <br>Rakyat indonesia ga ngerti bahasa yang berat² soalnya sering bolos pelajaran PKN 😂😂",0.0
2023-12-12T18:03:23Z,@user-cy8om1bw2c,"Orang pintar , pasti pilih Anis Baswedan....tp Orang Cerdas pasti pilih Ganjar.....Salam waras...pilih Ganjar.",1.0
2023-12-12T23:54:27Z,@ceritasinada5821,Orang cerdas yg ga cerdas hati nuraninya,0.0
2023-12-12T18:03:19Z,@doniwilianto4539,❤❤prabowo❤❤2❤ikn❤❤kalimantan,0.0
2023-12-12T18:03:01Z,@libertus-lin,Anies jadi target sindiran soal korupsi oleh pak Ganjar dan pak Prabowo👍,0.0
2023-12-12T18:02:16Z,@Fajar-um7vg,Sya liat paslon 1/3 pengen menjatuhkan paslon 2 jadi ketawan mana yg berambisi mana yg tulus.. mohon maaf kami.di sini kenal prabowo ... tanya aja gimana??? 😂😂,0.0
2023-12-12T18:02:08Z,@tchanel4743,Pak wowo masih sj marah2 😂,0.0
2023-12-12T18:02:07Z,@rujakracer5649,Jawa Tengah melulu yg di sebut. Indonesia itu bukan hanya Jateng…kan?,0.0
2023-12-12T18:01:59Z,@JunaJuna-bp8lx,Pa anis pintar bicara..tpi ga becus kerja..,1.0
2023-12-12T18:19:30Z,@Taufiq-Maulana,Akun buzzer,0.0
2023-12-12T18:01:58Z,@fitridoniofficial3268,"Pak Prabowo hilang kewibawaan nya karena tersandera oleh wakil nya sendiri yaitu anak presiden Jokowi, nggak ada jawaban yg baik keluar dari mulut nya, selalu sentimen dalam mengadu gagasan nya, kasihan ku liat pak Prabowo, padahal dlu saya pendukung beratnya Prabowo, AMIN aja deh untuk 2024. Salam dari NTB",11.0
2023-12-12T18:01:57Z,@sheenstudioofficial569,"yang terlalu banyak BIcara pasti kalah, Masyarakat butuh solusi dan Bukti",0.0
2023-12-12T18:01:46Z,@wildiadila3938,"Emang boleh, komen di Yutub KPU isinya pujian kepada Amin semua? Wakanda no more, Indonesia forever!",2.0
2023-12-12T18:00:29Z,@JunotAlias,Konsep debat yg kurang elegan dan wibawa seperti 3 anak nakal yg sedang dihukum sangsi sosial oleh gurunya. Para panelis pun ngapain dihadirkan dan disuruh berdiri memperkenalkan diri kalo tidak ada dialog dan tanya jawab. Kata saya,2.0
2023-12-12T18:00:12Z,@ichaaup,"Di debat kali ini kata2 yg dirangkai Anies bisa dibilang tersusun rapih dan lebih terarah mungkin karena beliau dulunya seorang dosen dan dari background pendidikan maka lebih tenang dan santun ketika menyampaikan gagasan. Sedangkan Prabowo dari background militer yg terbiasa tegas dan menggebu2 ketika berbicara, selain itu ilmu2 dan pemahaman akan segala persoalan di Indonesia terlebih yg menjadi pertanyaan sudah terlalu beliau pahami bagaimana keadaan sesungguhnya sehingga sudah terlalu malas untuk beretorika dan akhirnya jawaban2 yg diberikan cenderung simple dan selalu mengulang kata2 “siap mati untuk NKRI”. <br><br>Kedua calon presiden ini sangat bagus dan terlihat memiliki niat baik untuk mengabdi kepada NKRI. Tetapi menurut pendapat pribadi saya, keduanya salah dalam memilih calon masing-masing. Pertama, Anies, beliau sangat memahami dan menguasai dalam hal mengatur birokrasi, menyusun strategi dan mengurus urusan dalam negeri, tetapi seorang presiden dan wakilnya sama2 harus memiliki kemampuan dan pengetahuan yg kuat akan ilmu internasional, terutama untuk Indonesia yaitu keamanan internasional, yang dimana hal ini baik Anis maupun Imin tidak mumpuni akan ke2 hal tsb, sedangkan sejak tahunan lalu, saat ini hingga puluhan tahun kedepan Indonesia terancam akan keamanan internasionalnya karena banyak negara menginginkan Indonesia yg kaya akan alam dan sumberdayanya. Pada hal ini Prabowolah yg sangat memahami bagaimana kondisi Indonesia dalam hal keamanan tradisional maupun non-tradisional, namun begitu juga kenapa harus Gibran yg menjadi wakil beliau, yg mana untuk sekelas wapres Gibran masih sangat minim ilmu pengetahuan dan pengalamannya diberbagai bidang yg ada, juga untk aktif di kegiatan internasional saya masih sangat ragu dengan cara berpikir kritis dan kemampuan argumen dari seorang Gibran. Untuk pemilu presiden kali ini memang sangat sulit untuk menentukan pilihan, karena dari kedua pilihan ini akan memberikan efek jangka panjang untuk nasib Indonesia, terlebih jika Indonesia dipimpin oleh presiden, wakil dan kabinet menteri yg tidak paham akan keamanan internasional, maka Indonesia akan terancam terjajah baik dari blok barat maupun blok timur. Andai saat itu Anies-AHY dan Prabowo-Ridwan Kamil maka mungkin dengan tutup mata sekalipun saya gamasalah untuk memilih diantara ke2nya.",2.0
2023-12-12T21:34:00Z,@wijayaputra2272,Tetap Prabowo aja lah walau Anies cukup mumpuni,0.0
2023-12-12T18:00:11Z,@eckomardanichannel,Awas lagi banyak buzzer lewat sana-sini...wkwkwkkkkk!!! Mudah2an ada yg mengerti!!hahaha... Kayaknya lagi full Komentar nih...!!!,0.0
2023-12-12T17:59:46Z,@madinalmubaroktempuran8313,2,0.0
2023-12-12T17:59:31Z,@yusnibula6213,"Presepsi sebagai anak muda, yang ahli cakap terlihat mampu menguasai kemana arah kebijakan dan tujuan yang ia bawa. Namun dalam dunia perdebatan, yang menguasai panggung dan bijak dalam bercakap mampu merubah pandangan setiap orang. Karena Indonesia bukanlah negara yang sebatas bicara namun sigap dengan aksi nyata. Siapapun yang jadi presiden, kami sebagai anak muda berharap Cakapmu sesuai dengan aksimu. Salam damai✨🕊️",1.0
2023-12-12T17:59:13Z,@Fajar-um7vg,Pak prabowo yg paling brnar. Karna masuk di logika kita,0.0
2023-12-12T17:59:02Z,@marthinchanna7964,14 februari Ganjar-Mahfud Gaspoll🤟🤟🤟,1.0
2023-12-12T17:58:22Z,@syamsulhadi9459,"Tiga calon presiden mengadu  kebijakan dengan prinsip masing masing , membawa indonesia  maju dan lebih unggul untuk kedepannya.<br>Tiga calon presiden ,  tetap berada di pihak rakyat. 😊👍👍👍",3.0
2023-12-12T17:58:20Z,@doniwilianto4539,Siapa yg gak tau anis cuma pandai cakap tetapi gak ada kerjanya yg beres korupsi aja makin banyak😅😅😅😅😅❤❤2,2.0
2023-12-12T22:04:26Z,@berlinapermatasari2459,Yg korupsi oknum bukan anis ya...jgn bikin kisruh,0.0
2023-12-12T17:58:17Z,@KhoirulAnam-Anime,Mereka semua orang pintar dan orang yang luar biasa dengan pencapaiannya. Indonesia butuh mereka semua,0.0
2023-12-12T17:58:07Z,@BolangAnakPetualang-yj9ye,Videokan dan foto pada saat ada kecurangan. Pastikan kartu suara pemilu dihitung di TPS dan cocok dengan data di KPU pusat.,0.0
2023-12-12T17:57:56Z,@nisakhaerunnisa1253,"Ga banyak teori ...semangat trus pak prabowo ♥️,bismillah....",1.0
2023-12-12T17:57:54Z,@sokmiyoung9258,ga sabar nunggu blimbing sayur debat 🤣 capresnya esmosi abis men down grade anis lgsng di counter balik lgsng esmosi 🤣🤪 wo istirahat aj jgn nyapres lg 🤪,0.0
2023-12-12T17:57:48Z,@agusmakmur6821,"Saya waktu kecil di suruh pinter agar jadi presiden, tapi setelah pinter kaya pa anisss kenapa di musuhi dan memilih pemimpin yang biasa aja 😅<br>Insya Allah pa anisss presiden untuk rakyat Indonesia bukan pemimpin untuk ketua partai",9.0
2023-12-12T17:57:22Z,@pagado2244,"seorang pemimpin setidaknya perlu 3 hal dasar. kemampuan berkomunikasi, membangun perencanaan, dan implementasi gagasannya. Semuanya ada sma pak anies",19.0
2023-12-12T17:57:00Z,@arpansaharlamadinra8037,Kalau anis jadi presiden IKN (ibu kota baru)Tidak lanjut<br>Maka saya pilih GANJAR  untuk indonesia yg lebih baik,0.0
2023-12-12T17:56:48Z,@abdulmujibalhaddad1558,Dari battle royal berubah jadi 2 vs 3+1...😂,2.0
2023-12-12T17:56:44Z,@pratiwiwahyuningrum5768,"Debat adalah teman berfikir , anis 🤝 ganjar",1.0
2023-12-12T17:56:38Z,@syaifuddin9182,Saya madura dan masyarakat se kampung saya sepakat mendukung anis,84.0
2023-12-13T04:22:09Z,@msalimsalim2868,Ngak yakin saya ajakan mu di iyakan semua,0.0
2023-12-14T03:44:36Z,@User97531ok,Saya dari lampung juga dukung...🎉 pk Anies..,2.0
2023-12-14T04:36:13Z,@syaifuddin9182,@@msalimsalim2868 bukan ngajak sudah sepakat,0.0
2023-12-14T07:51:50Z,@hasnakhairunnisa6873,@@msalimsalim2868 yee kamu yg ngga diajak wkwk,0.0
